language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4f50cb238f052734,kit5k:4103,"Venus, planète déserte dotée d'épais nuages d'acide sulfurique, augurait-elle l'avenir de la Terre ?",Lingala,"Venus, planete mokili mokauka eza na lipata monene ya acide sulifurike, ekotungiza lobi ya mabele?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cdc8b4388af959a3,kit5k:4104,"« Capitaine, peut-on dire qu'un objet est perdu si on sait où il se trouve ? » « Non. » « Alors, Capitaine, votre montre de gousset n'est pas perdue, car je sais qu'elle repose au fond de la mer. »",Lingala,"«Kapitene, ekoki kolobama ete eloko ebungi soki bayebi esika ezali? » « te. » «Ntango yango, kapitene, motele nayo ya moke embungaki te, kutu na yebi te ezalaka na kati ya mai monene. »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,97ed88d87f49c6a4,kit5k:4105,Pensez-vous que nous devrions attendre en espérant que cela change?,Lingala,Bokanisi ete tokoki ko zela nakotia elekia ete wana ekobongana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,81170a040201111b,kit5k:4106,"Le garçon revint bientôt à lui, le rose lui revint aux joues, il sauta des genoux du vieil homme et dansa, sur le sol, autour de lui.",Lingala,"Mwana mobali akomizongela yemoko lobi, roze ekomi na matama naye, a pembi na makolo ya mobange ya mobali mpe abini, na mabele, nzinganzinga na ye.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1486d54a32a14663,kit5k:4107,"Il n'est jamais mort, au château s'est caché, il y vit encore, en sommeil installé.",Lingala,"Akufaki te, na ndako azalaki kobombana, aza na bomoi, nakati ya pongi kaka.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,85d15b3c001d0646,kit5k:4108,"Cette vidéo m'a fait pleurer, je ne vais plus mentir.",Lingala,"Video oyo elelisaki ngai, nalingi ko kosa lisusu te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0c7d0dba10ff5993,kit5k:4109,"Nous sommes en période de crise, et le vrai changement, la vraie mutation ne sont pas encore prêts.",Lingala,"Toza na tango ya kokoso, mpe kobongola ya salo, mpe kokende ya solo ekokismi nanu te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1624d792b1b2b659,kit5k:4110,"Mon grand-père ne se souvient de ce qui s'est passé hier, mais peut décrire en détail ce qui s'est passé il y a quarante ans.",Lingala,"Papa nkoko nangai azoyeba lisusu te oyo elekaki lobi, kasi akoki kokoma nyoso oyo elekaki na ntuku minei ya mbula.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5fa3acf17eebbbd0,kit5k:4111,Veuillez joindre à votre proposition une enveloppe timbrée à votre adresse.,Lingala,okoki kotia na kobanza nayo mukanda ya esika nayo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2c84bf5355f350f0,kit5k:4112,"Le repas achevé, tous, par de longs discours, / de leurs amis perdus redemandent les jours ; / leurs cœurs sont partagés par l'espoir et la crainte : / sont-ils vivants encore ? ou bien, sourds à leur plainte, / sont-ils déjà couverts des ombres de la mort ?",Lingala,"Bileyi yakosila, nyoso, na masolo molai; / ya baninga naye oyo babugaki basengi mikolo; / mitema nabango ekabwani na elikia mpe kobanga : /baza na bomoi lisusu? Tango mosusu, kimia na bosengi nabango, / bazipani nanu na elili ya liwa?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6c744fc66fa1f146,kit5k:4113,Il y avait plus d'invités que prévu à la fête d'anniversaire.,Lingala,Bapaya balekaki mingi kolekaki na eyenga ya mbotama.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8a9049028158c985,kit5k:4114,Un Canadien de 19 ans a battu le record du monde le mois dernier pour un aller-retour sans arrêt à la nage à travers la Manche.,Lingala,Canadien moko ya mbula zomi na libwa a bimaki molongaki ya mboko nzaza eleki mpo na kokende -kozonga nakotika te kobeta mai na maboko,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,73b6d4755c9be836,kit5k:4115,"Tous les événements sont produits les uns par les autres, je l'avoue ; si le passé est accouché du présent, le présent accouche du futur.",Lingala,"Eyenga nyoso ekosalema na moko koleka misusu, na ndimi ; soki lobi epesiki mokonzi, mokonzi akopesa lobi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,20906111021c3d35,kit5k:4116,Soudain j'ai remarqué que ma montre avait disparu.,Lingala,Mbalamoko namonaki ete montele nangai ebungaki.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,70b5ff107abf3139,kit5k:4117,J'ai le sentiment que vous serez un très bon avocat.,Lingala,Naza na liyanga ete okozala molobeli malamu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c301eba7b751745e,kit5k:4118,Robin est l'ami de Batman.,Lingala,Robin aza moninga ya B atman.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,40d7974eed401716,kit5k:4119,"Vous pensez que nous n'avons rien compris ? Vous vous trompez, nous vous avons très bien compris.",Lingala,"Bokanisi ete toyokaki eloko te? Bomikosi, toyokaki malamu.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,21b1ae1d8825ea43,kit5k:4120,"Pourquoi hésiter jamais sur notre devoir, quand il se reconnaît d'emblée à ce signe : le devoir c'est ce qui nous embête.",Lingala,"Ponanini kotatabana te na bosengisi nabiso, tango amiyebi mbalamoko na bilembo : bosengi nde ezo tungisa biso.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8e4b25055067efde,kit5k:4121,Vous devez lui présenter des excuses quand vous le verrez.,Lingala,Ebongi kosenga ye mbolibisi tango okomona ye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3d97daaed3d8dd3c,kit5k:4122,Les voleurs respectent la propriété. Ils veulent seulement que la propriété devienne leur propriété afin qu'ils puissent plus parfaitement la respecter.,Lingala,Miyibi batosaka mosolo. Balingi kaka ete mosolo wana ezala mosolo nabango mpo ete ba tosa yango mpeza te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d30a57743bf9362c,kit5k:4123,"Vous pouvez dire ce que vous voulez, je n'y comprends que dalle.",Lingala,"Bokoki koloba nyoso oyo bolingi, nazoyoka te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,18feaac3857fab16,kit5k:4124,Dépêchez-vous ! Sinon je ne pourrai pas vous amener à l'école.,Lingala,Sala mbangu! Soki te nakomema yo na kelasi te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1cd0088de45bc54b,kit5k:4125,"Comme les fenêtres n’avaient plus une seule vitre, il s’était décidé à les boucher en clouant des planches : on ne voyait pas clair, mais il faisait chaud.",Lingala,"Lokola lininisa ezalaki kaka na kitalatala moko, bakanisaki kokanga yango na mabaya : tozalaki komona tempeza te, kasi mulunge ezalaki.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8a17042bd769cfe7,kit5k:4126,Vous devez m'enseigner ce que vous savez.,Lingala,Okoki kotangisa ngai oyo oyebi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5a028d26eea7b0c2,kit5k:4127,"Avec le développement des réseaux, une quantité énorme et sans précédent de messages vole autour de la planète.",Lingala,"Na bobongisi ya rezo, bebo ya mikanda ezo pimbwa nzinganzinga na mokili.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4c75bdfc2503ea69,kit5k:4128,"Si nous devons juger le futur de l'étude des océans par son passé, nous pouvons certainement nous attendre à de nombreuses découvertes excitantes.",Lingala,"Soki tolingi kolobela lobi ya kelasi ya mai minene koleka lobi nayango, tokoki mpe kozela ebele ya bokondoli ya bomoi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,30c0fead30b0f47b,kit5k:4129,Il était tellement fatigué qu'il a dû piquer un somme avant de reprendre son boulot.,Lingala,Azalaki ya kolemba makasi te a ibaki mbongo liboso abandela musala.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0ebb1d4eb9cc7a18,kit5k:4130,Pourquoi est-il si difficile d'établir que la cellule nerveuse constitue l'unité de base du tissu nerveux ?,Lingala,Mpo nanini eza mpasi kosala ete misisa ya nzote ezala moko ya mutuya ya mposo ya nzoto?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ecfbec4343184838,kit5k:4131,"Elle refusa de jouer avec la chose, s'assit tout simplement et semblait fâchée.",Lingala,"Aboyaki kosakana na eloko, avandi naye kaka mpe asalaki yako silika.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,244322c3091475f5,kit5k:4132,"Le Sphinx avait mangé des centaines de personnes en route pour la ville de Thèbes, parce qu'ils ne purent répondre à l'énigme astucieuse que le Sphinx leur demandait.",Lingala,"Sphnix aliaki kama ya bato na nzela mpo na engumba ya Thèbes, mpo ba kokaki te koyanola na mituna ya makasi oyo Sphinx asengaki.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e66ced2e3c121d88,kit5k:4133,"Fermez-la. Sinon, vous serez viré.",Lingala,"Bokanga-ye. Soki te, bokolokwa musala.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cd11e27ef4b08f42,kit5k:4134,Crois-tu qu'elle se sent à l'aise dans son nouvel appartement ?,Lingala,Okanisi ete akosala malamu na ndako naye ya sika?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c8af6c5c0fdb56fe,kit5k:4135,"Ok, je lâche.",Lingala,"Ok, na tiki.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,775a4d9da13a0355,kit5k:4136,Levez la main et demandez la permission si vous avez besoin de sortir de la classe.,Lingala,Tombola lisapi mpe senga nzela soki oza na posa ya kobima na kelasi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0722525cac20b142,kit5k:4137,Les parents de Nora possède soixante dix pourcent de la banque.,Lingala,Baboti ya Nora baza na ntuku nsambo ya mbongo ya banki.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,62460ab9476554ea,kit5k:4138,Je suis heureuse que tu l'aies aimé.,Lingala,Naza na esengo ndenge olingaki ye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c5e30d93849fa67d,kit5k:4139,"Pour être une personne intéressante, tu dois nourrir et entraîner ton esprit.",Lingala,"Mpo ozala moto ya motuya, esengeli oleisa mpe kobenda molimo nayo.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,de103199ddce9c60,kit5k:4140,Elle est venue pour causer des ennuis.,Lingala,Ayaki mpo asala mobulu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b3fcddfd4914bd32,kit5k:4141,"Avant de partir, n'oubliez pas de faire remplir par votre tuteur la fiche d'évaluation de votre stage.",Lingala,"Loboso ya kokende, kobosana te kotondisa koleka moboti mukanda mwa malakisi ya koyekola musala.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0f3308c606cfe154,kit5k:4142,Louis ressemble plus à un alchimiste qu'à un magicien.,Lingala,Louis a kokani mingi na moyebi siansi koleka nganga.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,52a41cebedea9dc2,kit5k:4143,"Elle s'est fait couper les cheveux parce qu'elle aimait les cheveux plus courts, non parce qu'elle a perdu son amour.",Lingala,"Amikatisaki suki mpo alingaka suki ya mokuse, te mpo abungisaki mobali naye.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,35fc27861e050e5f,kit5k:4144,Le roi espère et croit que l'amour que lui témoigne actuellement son peuple durera toujours.,Lingala,Mokonzi atie elikia mpe ko ndima ete litatola sikoyo ya batu eko wumela seko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ede5a4d767ac8ba7,kit5k:4145,"Aucun argument religieux, historique, politique, moral, juridique ou sécuritaire ne pourrait justifier les conditions d'humiliation extrême et de punition collective auxquelles sont soumis les Palestiniens dans leur propre pays.",Lingala,"Ata litatoli ya bokristo, masolo yakala, politiki, molale, juridiki, to bokengi ekoki te ko talisa soki bokitisi ya suka mpe ya etumbu ya bosangani naoyo ya botosi yaba Palestiniens nakati ya mboka nabanga moko.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,770a734574ef05af,kit5k:4146,Dan n'arrivait pas à croire que Linda puisse faire quelque chose d'aussi stupide.,Lingala,Dan azokoka te kondima ete Linda akoki kosala likambo moko mpe ya buzoba.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a7dcb525f3e1498c,kit5k:4147,"Au commencement de la rencontre, on a lu un message de salutation du président.",Lingala,"Na ebandeli ya kokutana, totangaki sango ya bosesi ya tata mokonzi",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,947d6e3e3a4e6464,kit5k:4148,Ca s'est produit auparavant et ça se produira probablement à nouveau.,Lingala,Esalemaka kala mpe ekoki salema lisusu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e0e068e99349fbf8,kit5k:4149,"Je suis désolé, je me suis trompé de numéro.",Lingala,"Bolimbisi, namikosaki numero.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6239fbd620065ecf,kit5k:4150,J'aurais aimé que tu aies appelé au préalable.,Lingala,Nalingaki ete obenga nanu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1c3eea0c52796053,kit5k:4151,Vous feriez mieux d'en acheter un neuf plutôt que d'essayer de le réparer.,Lingala,Ekozala malamu osomba ya sika naesika omeka kombongisa yango.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6ce3ec2bc87c91ba,kit5k:4152,Elle a passé les dernières années de sa vie avec un chagrin caché.,Lingala,Alekisaki mobu mileki ya bomoi naye na mawa ya ko bombana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1de7231028165f1f,kit5k:4153,L'affreux petit canard se changea en un superbe cygne.,Lingala,Somo libata ya muke ebongwani Cygne ya malamu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,072c36a51b3ee24f,kit5k:4154,Le cargo spatial explosa quelques secondes après le lancement.,Lingala,Cargo spatial epezanaki ba segondi eleki sima ya kobibwa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bffd3cd43531b531,kit5k:4155,He Ho ! Il y a quelqu'un ?,Lingala,He Ho! Mutu azali?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3b4cfd5cefec45f2,kit5k:4156,"Hé, les gars ! Quoi de neuf ?",Lingala,"He, bilenge! Nini ya sika?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e89ebfa4d7f5690a,kit5k:4157,Anna Freud eut une profonde influence sur Hollywood.,Lingala,Anna Freud azui libemba makasi na Hollywood.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0b896b9b24b48c52,kit5k:4158,Elle a passé des heures à la salle de gym à essayer de perdre du poids.,Lingala,Alekisaki ba ngonga na ndako ya gym komeka bungisa kilos.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e382376b3060c6a1,kit5k:4159,Avez-vous lu l'article sur l'Asie dans le Time ?,Lingala,Omekaki kotanga article ya Asie na ngonga?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,eee654b06ec99551,kit5k:4160,"Je confesse à Dieu tout-puissant et à vous mes frères et sœurs, que j'ai gravement péché en pensée, en paroles, par action et par omission : c’est ma faute, c’est ma faute, c’est ma très grande faute.",Lingala,"Nasengi bolibisi epa ya nzambe monene mpe na bino mandeko-mibali mpe bandeko-basi, ete na sumukaki makasi nakokanisa, na maloba, na bizaleli mpe na ko lekisa : eza mabe nagai, eza mabe nagai, eza mabe nagai ya monene.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,efde8817eb2484af,kit5k:4161,"Je ne supporte pas ton indifférence. Si tu me laisses, je meurs.",Lingala,"Nazo koka kara nayo te. Soki otiki ngai, na kufi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7b2e16b057629469,kit5k:4162,Cette phrase prise hors contexte ne présente pas beaucoup d'intérêt.,Lingala,Falaze oyo esali libanda ya likambo ezo lakisa mpeza ntina te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
